Year,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population",Local Government Area,Police Service Area,Police Region
2019,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,24,43.026945625,43.026945625,Mildura,Mildura,4 Western
2019,C Drug offences,C30 Drug use and possession,C31 Drug use,10,17.92789401,17.92789401,Mildura,Mildura,4 Western
2019,C Drug offences,C30 Drug use and possession,C32 Drug possession,198,354.972301404,354.972301404,Mildura,Mildura,4 Western
2019,C Drug offences,C90 Other drug offences,C99 Other drug offences,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,47,84.261101848,84.261101848,Mildura,Mildura,4 Western
2019,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,102,182.864518905,182.864518905,Mildura,Mildura,4 Western
2019,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,4,7.171157604,7.171157604,Mildura,Mildura,4 Western
2019,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,208,372.900195414,372.900195414,Mildura,Mildura,4 Western
2019,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,64,114.738521666,114.738521666,Mildura,Mildura,4 Western
2019,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,16,28.684630416,28.684630416,Mildura,Mildura,4 Western
2019,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,11,19.720683411,19.720683411,Mildura,Mildura,4 Western
2019,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,4,7.171157604,7.171157604,Mildura,Mildura,4 Western
2019,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,2,3.585578802,3.585578802,Mildura,Mildura,4 Western
2019,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,47,84.261101848,84.261101848,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,2,3.585578802,3.585578802,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,114,204.377991717,204.377991717,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,11,19.720683411,19.720683411,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,16,28.684630416,28.684630416,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,19,34.06299862,34.06299862,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,429,769.106653041,769.106653041,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,39,69.91878664,69.91878664,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,277,496.602664085,496.602664085,Mildura,Mildura,4 Western
2019,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,42,75.297154843,75.297154843,Mildura,Mildura,4 Western
2019,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,3,5.378368203,5.378368203,Mildura,Mildura,4 Western
2019,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,8,14.342315208,14.342315208,Mildura,Mildura,4 Western
2019,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,1,1.792789401,1.792789401,Mildura,Mildura,4 Western
2019,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,2,3.585578802,3.585578802,Mildura,Mildura,4 Western
2022,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,3.199569817,3.906278583,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,72,115.184513395,140.626029,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,65,103.986019037,126.954053959,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",17,27.196343441,33.203367958,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,178,284.761713672,347.658793918,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,68,108.785373762,132.813471834,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,131,209.571822983,255.861247209,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,4,6.399139633,7.812557167,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,3,4.799354725,5.859417875,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,3,4.799354725,5.859417875,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,14,22.396988716,27.343950083,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,16,25.596558532,31.250228667,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,12,19.197418899,23.4376715,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,16,25.596558532,31.250228667,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,18,28.796128349,35.15650725,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,24,38.394837798,46.875343,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,5,7.998924541,9.765696458,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,6,9.59870945,11.71883575,Mitchell,Mitchell,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,32,51.193117065,62.500457334,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B10 Arson,B11 Cause damage by fire,10,15.997849083,19.531392917,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,10,15.997849083,19.531392917,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,244,390.347517618,476.565987168,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,7,11.198494358,13.671975042,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,2,3.199569817,3.906278583,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,13,20.797203807,25.390810792,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,87,139.181287019,169.923118376,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,55,87.988169955,107.422661042,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,42,67.190966147,82.03185025,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,95,151.979566286,185.548232709,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,42,67.190966147,82.03185025,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,15,23.996773624,29.297089375,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,23,36.79505289,44.922203708,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B40 Theft,B49 Other theft,166,265.564294773,324.221122418,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,14,22.396988716,27.343950083,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,80,127.982792661,156.251143334,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B50 Deception,B59 Other deception offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,B Property and deception offences,B60 Bribery,B61 Bribery of officials,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,13,20.797203807,25.390810792,Mitchell,Mitchell,2 Eastern
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,11,17.597633991,21.484532208,Mitchell,Mitchell,2 Eastern
2022,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,57,91.187739771,111.328939625,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,29,46.39376234,56.641039459,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,33,52.792901973,64.453596625,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,4,6.399139633,7.812557167,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,12,19.197418899,23.4376715,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,7,11.198494358,13.671975042,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,10,15.997849083,19.531392917,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,2,3.199569817,3.906278583,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,12,19.197418899,23.4376715,Mitchell,Mitchell,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,62,99.186664313,121.094636084,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,6,9.59870945,11.71883575,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,6,9.59870945,11.71883575,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,7,11.198494358,13.671975042,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,286,457.538483765,558.597837418,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,21,33.595483074,41.015925125,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,86,137.581502111,167.969979084,Mitchell,Mitchell,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,12,19.197418899,23.4376715,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F20 Transport regulation offences,F21 Public transport,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,68,108.785373762,132.813471834,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2022,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,1,1.599784908,1.953139292,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,95,157.329049567,193.026657997,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,55,91.085239223,111.752275683,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",27,44.714571982,54.860208062,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,188,311.345908617,381.989596879,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,87,144.080287498,176.771781534,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,86,142.42419224,174.739921977,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,6,9.936571552,12.191157347,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,38,62.931619827,77.210663199,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,18,29.809714655,36.573472042,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,20,33.121905172,40.637191157,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,13,21.529238362,26.414174252,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,56,92.741334482,113.784135241,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,23,38.090190948,46.732769831,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,17,28.153619396,34.541612484,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,16,26.497524138,32.509752926,Mitchell,Mitchell,2 Eastern
2021,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,37,61.275524568,75.178803641,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B10 Arson,B11 Cause damage by fire,21,34.778000431,42.669050715,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B10 Arson,B12 Cause a bushfire,4,6.624381034,8.127438231,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B10 Arson,B19 Other fire related offences,8,13.248762069,16.254876463,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B20 Property damage,B21 Criminal damage,288,476.955434477,585.175552666,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B20 Property damage,B22 Graffiti,6,9.936571552,12.191157347,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B20 Property damage,B29 Other property damage offences,5,8.280476293,10.159297789,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,9,14.904857327,18.286736021,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,123,203.699716808,249.918725618,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,80,132.487620688,162.548764629,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,67,110.958382326,136.134590377,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,118,195.419240515,239.759427828,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B40 Theft,B43 Steal from a retail store,44,72.868191378,89.401820546,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,14,23.18533362,28.44603381,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,53,87.773048706,107.688556567,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B40 Theft,B49 Other theft,197,326.250765944,400.2763329,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,18,29.809714655,36.573472042,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,91,150.704668533,184.899219766,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B50 Deception,B54 State false information,8,13.248762069,16.254876463,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,2,3.312190517,4.063719116,Mitchell,Mitchell,2 Eastern
2021,B Property and deception offences,B50 Deception,B59 Other deception offences,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,2,3.312190517,4.063719116,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,39,64.587715085,79.242522757,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,8,13.248762069,16.254876463,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C30 Drug use and possession,C31 Drug use,3,4.968285776,6.095578674,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C30 Drug use and possession,C32 Drug possession,151,250.070384048,306.810793238,Mitchell,Mitchell,2 Eastern
2021,C Drug offences,C90 Other drug offences,C99 Other drug offences,2,3.312190517,4.063719116,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,33,54.651143534,67.05136541,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,47,77.836477154,95.49739922,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,5,8.280476293,10.159297789,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,13,21.529238362,26.414174252,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,10,16.560952586,20.318595579,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,10,16.560952586,20.318595579,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,5,8.280476293,10.159297789,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,21,34.778000431,42.669050715,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,88,145.736382757,178.803641092,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,8,13.248762069,16.254876463,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,13,21.529238362,26.414174252,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,13,21.529238362,26.414174252,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,333,551.479721114,676.60923277,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,28,46.370667241,56.89206762,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,145,240.133812497,294.619635891,Mitchell,Mitchell,2 Eastern
2021,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,6,9.936571552,12.191157347,Mitchell,Mitchell,2 Eastern
2021,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,6,9.936571552,12.191157347,Mitchell,Mitchell,2 Eastern
2021,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,3,4.968285776,6.095578674,Mitchell,Mitchell,2 Eastern
2021,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,221,365.99705215,449.040962289,Mitchell,Mitchell,2 Eastern
2021,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2021,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,1,1.656095259,2.031859558,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,90,153.539075695,188.96844227,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,72,122.831260556,151.174753816,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",15,25.589845949,31.494740378,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,187,319.020079499,392.63443005,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,84,143.303137315,176.370546119,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,89,151.833085965,186.868792912,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2,3.41197946,4.199298717,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,1,1.70598973,2.099649359,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,1,1.70598973,2.099649359,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,17,29.001825409,35.694039095,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,14,23.883856219,29.39509102,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,21,35.825784329,44.09263653,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,9,15.353907569,18.896844227,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,34,58.003650818,71.388078191,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,36,61.415630278,75.587376908,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,9,15.353907569,18.896844227,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,11,18.765887029,23.096142944,Mitchell,Mitchell,2 Eastern
2020,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,31,52.885681628,65.089130115,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B10 Arson,B11 Cause damage by fire,22,37.531774059,46.192285888,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B10 Arson,B12 Cause a bushfire,3,5.11796919,6.298948076,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B10 Arson,B19 Other fire related offences,14,23.883856219,29.39509102,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B20 Property damage,B21 Criminal damage,304,518.620877902,638.293405001,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B20 Property damage,B22 Graffiti,23,39.237763789,48.291935247,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B20 Property damage,B29 Other property damage offences,3,5.11796919,6.298948076,Mitchell,Mitchell,2 Eastern
2020,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,13,22.177866489,27.295441661,Mitchell,Mitchell,2 Eastern
